city,city_ibge_code,confirmed,confirmed_per_100k_inhabitants,date,death_rate,deaths,estimated_population_2019,is_last,place_type,state,last_update
Importados/Indefinidos,,0,,2020-03-22,,,,False,city,AM,2020-03-26 15:52:13.650364
Umuarama,4128104,0,,2020-03-22,,0.0,111557.0,False,city,PR,2020-03-26 15:52:13.650364
Importados/Indefinidos,,0,,2020-03-21,,0.0,,False,city,GO,2020-03-26 15:52:13.650364
Vargem Grande Paulista,3556453,0,,2020-03-25,,1.0,52597.0,True,city,SP,2020-03-26 15:52:13.650364
São Paulo,3550308,0,,2020-03-24,,36.0,12252023.0,False,city,SP,2020-03-26 15:52:13.650364
Importados/Indefinidos,,0,,2020-03-23,,,,True,city,AM,2020-03-26 15:52:13.650364
Importados/Indefinidos,,0,,2020-03-25,,0.0,,True,city,RJ,2020-03-26 15:52:13.650364
Importados/Indefinidos,,0,,2020-03-23,,0.0,,False,city,GO,2020-03-26 15:52:13.650364
,35,396,0.86239,2020-03-20,0.0227,9.0,45919049.0,False,state,SP,2020-03-26 15:52:13.650364
São Paulo,3550308,306,2.49755,2020-03-20,0.0294,9.0,12252023.0,False,city,SP,2020-03-26 15:52:13.650364
,35,286,0.62284,2020-03-19,0.0175,5.0,45919049.0,False,state,SP,2020-03-26 15:52:13.650364
São Paulo,3550308,259,2.11394,2020-03-19,0.0193,5.0,12252023.0,False,city,SP,2020-03-26 15:52:13.650364
,35,240,0.52266,2020-03-18,0.0125,3.0,45919049.0,False,state,SP,2020-03-26 15:52:13.650364
São Paulo,3550308,214,1.74665,2020-03-18,,,12252023.0,False,city,SP,2020-03-26 15:52:13.650364
,35,164,0.35715,2020-03-17,0.0061,1.0,45919049.0,False,state,SP,2020-03-26 15:52:13.650364
São Paulo,3550308,156,1.27326,2020-03-17,0.0064,1.0,12252023.0,False,city,SP,2020-03-26 15:52:13.650364
,35,152,0.33102,2020-03-16,,,45919049.0,False,state,SP,2020-03-26 15:52:13.650364
São Paulo,3550308,145,1.18348,2020-03-16,,,12252023.0,False,city,SP,2020-03-26 15:52:13.650364
,33,66,0.38228,2020-03-19,0.0303,2.0,17264943.0,False,state,RJ,2020-03-26 15:52:13.650364
,35,65,0.14155,2020-03-14,,,45919049.0,False,state,SP,2020-03-26 15:52:13.650364
,33,63,0.3649,2020-03-18,,0.0,17264943.0,False,state,RJ,2020-03-26 15:52:13.650364
São Paulo,3550308,62,0.50604,2020-03-14,,,12252023.0,False,city,SP,2020-03-26 15:52:13.650364
Rio de Janeiro,3304557,56,0.83347,2020-03-19,,0.0,6718903.0,False,city,RJ,2020-03-26 15:52:13.650364
Rio de Janeiro,3304557,55,0.81859,2020-03-18,,0.0,6718903.0,False,city,RJ,2020-03-26 15:52:13.650364
,35,46,0.10018,2020-03-12,,,45919049.0,False,state,SP,2020-03-26 15:52:13.650364
São Paulo,3550308,44,0.35912,2020-03-12,,,12252023.0,False,city,SP,2020-03-26 15:52:13.650364
,43,43,0.37795,2020-03-20,,0.0,11377239.0,False,state,RS,2020-03-26 15:52:13.650364
,53,42,1.39291,2020-03-19,,0.0,3015268.0,False,state,DF,2020-03-26 15:52:13.650364
Brasília,5300108,42,1.39291,2020-03-19,,0.0,3015268.0,False,city,DF,2020-03-26 15:52:13.650364
,42,40,0.55829,2020-03-20,,0.0,7164788.0,False,state,SC,2020-03-26 15:52:13.650364
,41,36,0.31485,2020-03-20,,0.0,11433957.0,False,state,PR,2020-03-26 15:52:13.650364
Brasília,5300108,34,1.12759,2020-03-18,,0.0,3015268.0,False,city,DF,2020-03-26 15:52:13.650364
,53,34,1.12759,2020-03-18,,0.0,3015268.0,False,state,DF,2020-03-26 15:52:13.650364
,43,31,0.27247,2020-03-19,,0.0,11377239.0,False,state,RS,2020-03-26 15:52:13.650364
,29,31,0.20843,2020-03-19,,0.0,14873064.0,False,state,BA,2020-03-26 15:52:13.650364
,35,30,0.06533,2020-03-11,,,45919049.0,False,state,SP,2020-03-26 15:52:13.650364
São Paulo,3550308,29,0.2367,2020-03-11,,,12252023.0,False,city,SP,2020-03-26 15:52:13.650364
,31,29,0.13699,2020-03-19,,0.0,21168791.0,False,state,MG,2020-03-26 15:52:13.650364
,26,28,0.29298,2020-03-19,,0.0,9557071.0,False,state,PE,2020-03-26 15:52:13.650364
,29,27,0.18154,2020-03-18,,0.0,14873064.0,False,state,BA,2020-03-26 15:52:13.650364
Porto Alegre,4314902,25,1.6849,2020-03-20,,0.0,1483771.0,False,city,RS,2020-03-26 15:52:13.650364
,33,25,0.1448,2020-03-16,,0.0,17264943.0,False,state,RJ,2020-03-26 15:52:13.650364
,33,24,0.13901,2020-03-15,,0.0,17264943.0,False,state,RJ,2020-03-26 15:52:13.650364
,23,24,0.26281,2020-03-19,,0.0,9132078.0,False,state,CE,2020-03-26 15:52:13.650364
,41,23,0.20116,2020-03-19,,0.0,11433957.0,False,state,PR,2020-03-26 15:52:13.650364
Rio de Janeiro,3304557,23,0.34232,2020-03-16,,0.0,6718903.0,False,city,RJ,2020-03-26 15:52:13.650364
Rio de Janeiro,3304557,22,0.32743,2020-03-15,,0.0,6718903.0,False,city,RJ,2020-03-26 15:52:13.650364
,42,21,0.2931,2020-03-19,,0.0,7164788.0,False,state,SC,2020-03-26 15:52:13.650364
Porto Alegre,4314902,20,1.34792,2020-03-19,,0.0,1483771.0,False,city,RS,2020-03-26 15:52:13.650364
Brasília,5300108,19,0.63013,2020-03-16,,0.0,3015268.0,False,city,DF,2020-03-26 15:52:13.650364
,53,19,0.63013,2020-03-16,,0.0,3015268.0,False,state,DF,2020-03-26 15:52:13.650364
,35,19,0.04138,2020-03-10,,,45919049.0,False,state,SP,2020-03-26 15:52:13.650364
,31,19,0.08975,2020-03-18,,0.0,21168791.0,False,state,MG,2020-03-26 15:52:13.650364
,26,19,0.19881,2020-03-18,,0.0,9557071.0,False,state,PE,2020-03-26 15:52:13.650364
,43,19,0.167,2020-03-18,,0.0,11377239.0,False,state,RS,2020-03-26 15:52:13.650364
,23,19,0.20806,2020-03-18,,0.0,9132078.0,False,state,CE,2020-03-26 15:52:13.650364
,26,18,0.18834,2020-03-17,,0.0,9557071.0,False,state,PE,2020-03-26 15:52:13.650364
São Paulo,3550308,18,0.14691,2020-03-10,,,12252023.0,False,city,SP,2020-03-26 15:52:13.650364
Belo Horizonte,3106200,18,0.71654,2020-03-19,,0.0,2512070.0,False,city,MG,2020-03-26 15:52:13.650364
Salvador,2927408,18,0.62667,2020-03-19,,0.0,2872347.0,False,city,BA,2020-03-26 15:52:13.650364
Fortaleza,2304400,17,0.63686,2020-03-18,,0.0,2669342.0,False,city,CE,2020-03-26 15:52:13.650364
Curitiba,4106902,17,0.87941,2020-03-19,,0.0,1933105.0,False,city,PR,2020-03-26 15:52:13.650364
Salvador,2927408,17,0.59185,2020-03-18,,0.0,2872347.0,False,city,BA,2020-03-26 15:52:13.650364
,35,16,0.03484,2020-03-08,,,45919049.0,False,state,SP,2020-03-26 15:52:13.650364
,35,16,0.03484,2020-03-09,,,45919049.0,False,state,SP,2020-03-26 15:52:13.650364
,52,15,0.21373,2020-03-19,,0.0,7018354.0,False,state,GO,2020-03-26 15:52:13.650364
São Paulo,3550308,15,0.12243,2020-03-08,,,12252023.0,False,city,SP,2020-03-26 15:52:13.650364
,33,15,0.08688,2020-03-12,,0.0,17264943.0,False,state,RJ,2020-03-26 15:52:13.650364
São Paulo,3550308,15,0.12243,2020-03-09,,,12252023.0,False,city,SP,2020-03-26 15:52:13.650364
Porto Alegre,4314902,15,1.01094,2020-03-18,,0.0,1483771.0,False,city,RS,2020-03-26 15:52:13.650364
Recife,2611606,14,0.85069,2020-03-18,,,1645727.0,False,city,PE,2020-03-26 15:52:13.650364
,53,14,0.4643,2020-03-15,,0.0,3015268.0,False,state,DF,2020-03-26 15:52:13.650364
,42,14,0.1954,2020-03-18,,0.0,7164788.0,False,state,SC,2020-03-26 15:52:13.650364
,29,14,0.09413,2020-03-17,,0.0,14873064.0,False,state,BA,2020-03-26 15:52:13.650364
,31,14,0.06614,2020-03-17,,0.0,21168791.0,False,state,MG,2020-03-26 15:52:13.650364
,41,14,0.12244,2020-03-18,,0.0,11433957.0,False,state,PR,2020-03-26 15:52:13.650364
Brasília,5300108,14,0.4643,2020-03-15,,0.0,3015268.0,False,city,DF,2020-03-26 15:52:13.650364
,32,13,0.32349,2020-03-19,,,4018650.0,False,state,ES,2020-03-26 15:52:13.650364
Rio de Janeiro,3304557,13,0.19348,2020-03-12,,0.0,6718903.0,False,city,RJ,2020-03-26 15:52:13.650364
Recife,2611606,13,0.78992,2020-03-17,,,1645727.0,False,city,PE,2020-03-26 15:52:13.650364
,35,13,0.02831,2020-03-07,,,45919049.0,False,state,SP,2020-03-26 15:52:13.650364
São Paulo,3550308,12,0.09794,2020-03-07,,,12252023.0,False,city,SP,2020-03-26 15:52:13.650364
,52,12,0.17098,2020-03-18,,0.0,7018354.0,False,state,GO,2020-03-26 15:52:13.650364
,41,12,0.10495,2020-03-17,,0.0,11433957.0,False,state,PR,2020-03-26 15:52:13.650364
,32,11,0.27372,2020-03-18,,,4018650.0,False,state,ES,2020-03-26 15:52:13.650364
,29,10,0.06724,2020-03-16,,0.0,14873064.0,False,state,BA,2020-03-26 15:52:13.650364
,35,10,0.02178,2020-03-06,,,45919049.0,False,state,SP,2020-03-26 15:52:13.650364
Belo Horizonte,3106200,10,0.39808,2020-03-18,,0.0,2512070.0,False,city,MG,2020-03-26 15:52:13.650364
Florianópolis,4205407,10,1.99612,2020-03-20,,,500973.0,False,city,SC,2020-03-26 15:52:13.650364
,23,10,0.1095,2020-03-17,,0.0,9132078.0,False,state,CE,2020-03-26 15:52:13.650364
,52,10,0.14248,2020-03-17,,0.0,7018354.0,False,state,GO,2020-03-26 15:52:13.650364
,23,9,0.09855,2020-03-16,,0.0,9132078.0,False,state,CE,2020-03-26 15:52:13.650364
Fortaleza,2304400,9,0.33716,2020-03-17,,0.0,2669342.0,False,city,CE,2020-03-26 15:52:13.650364
,52,9,0.12824,2020-03-16,,0.0,7018354.0,False,state,GO,2020-03-26 15:52:13.650364
,29,9,0.06051,2020-03-15,,0.0,14873064.0,False,state,BA,2020-03-26 15:52:13.650364
,50,9,0.32386,2020-03-19,,,2778986.0,False,state,MS,2020-03-26 15:52:13.650364
Fortaleza,2304400,8,0.2997,2020-03-16,,0.0,2669342.0,False,city,CE,2020-03-26 15:52:13.650364
Campo Grande,5002704,8,0.89288,2020-03-19,,,895982.0,False,city,MS,2020-03-26 15:52:13.650364
,32,8,0.19907,2020-03-17,,,4018650.0,False,state,ES,2020-03-26 15:52:13.650364
,32,8,0.19907,2020-03-16,,,4018650.0,False,state,ES,2020-03-26 15:52:13.650364
Curitiba,4106902,8,0.41384,2020-03-18,,0.0,1933105.0,False,city,PR,2020-03-26 15:52:13.650364
,26,8,0.08371,2020-03-16,,0.0,9557071.0,False,state,PE,2020-03-26 15:52:13.650364
,43,8,0.07032,2020-03-16,,0.0,11377239.0,False,state,RS,2020-03-26 15:52:13.650364
,26,8,0.08371,2020-03-15,,0.0,9557071.0,False,state,PE,2020-03-26 15:52:13.650364
Importados/Indefinidos,,8,,2020-03-20,,,,False,city,SP,2020-03-26 15:52:13.650364
Brasília,5300108,8,0.26532,2020-03-14,,0.0,3015268.0,False,city,DF,2020-03-26 15:52:13.650364
,53,8,0.26532,2020-03-14,,0.0,3015268.0,False,state,DF,2020-03-26 15:52:13.650364
,50,7,0.25189,2020-03-18,,,2778986.0,False,state,MS,2020-03-26 15:52:13.650364
Curitiba,4106902,7,0.36211,2020-03-17,,0.0,1933105.0,False,city,PR,2020-03-26 15:52:13.650364
Campo Grande,5002704,7,0.78127,2020-03-18,,,895982.0,False,city,MS,2020-03-26 15:52:13.650364
Niterói,3303302,7,1.36297,2020-03-19,0.1429,1.0,513584.0,False,city,RJ,2020-03-26 15:52:13.650364
,42,7,0.0977,2020-03-16,,0.0,7164788.0,False,state,SC,2020-03-26 15:52:13.650364
Recife,2611606,7,0.42534,2020-03-15,,,1645727.0,False,city,PE,2020-03-26 15:52:13.650364
,28,7,0.30452,2020-03-20,,0.0,2298696.0,False,state,SE,2020-03-26 15:52:13.650364
Vila Velha,3205200,7,1.41747,2020-03-19,,,493838.0,False,city,ES,2020-03-26 15:52:13.650364
,29,7,0.04706,2020-03-13,,0.0,14873064.0,False,state,BA,2020-03-26 15:52:13.650364
Goiânia,5208707,7,0.46171,2020-03-19,,0.0,1516113.0,False,city,GO,2020-03-26 15:52:13.650364
,26,7,0.07324,2020-03-14,,0.0,9557071.0,False,state,PE,2020-03-26 15:52:13.650364
,42,7,0.0977,2020-03-17,,0.0,7164788.0,False,state,SC,2020-03-26 15:52:13.650364
,31,6,0.02834,2020-03-16,,0.0,21168791.0,False,state,MG,2020-03-26 15:52:13.650364
Florianópolis,4205407,6,1.19767,2020-03-19,,,500973.0,False,city,SC,2020-03-26 15:52:13.650364
,41,6,0.05248,2020-03-13,,0.0,11433957.0,False,state,PR,2020-03-26 15:52:13.650364
Campo Grande,5002704,6,0.66966,2020-03-17,,,895982.0,False,city,MS,2020-03-26 15:52:13.650364
,50,6,0.21591,2020-03-17,,,2778986.0,False,state,MS,2020-03-26 15:52:13.650364
Porto Alegre,4314902,6,0.40438,2020-03-16,,0.0,1483771.0,False,city,RS,2020-03-26 15:52:13.650364
São Paulo,3550308,6,0.04897,2020-03-05,,,12252023.0,False,city,SP,2020-03-26 15:52:13.650364
,35,6,0.01307,2020-03-05,,,45919049.0,False,state,SP,2020-03-26 15:52:13.650364
São Caetano do Sul,3548807,6,3.72377,2020-03-18,,,161127.0,False,city,SP,2020-03-26 15:52:13.650364
,41,6,0.05248,2020-03-12,,0.0,11433957.0,False,state,PR,2020-03-26 15:52:13.650364
,28,6,0.26102,2020-03-18,,0.0,2298696.0,False,state,SE,2020-03-26 15:52:13.650364
Niterói,3303302,6,1.16826,2020-03-18,,0.0,513584.0,False,city,RJ,2020-03-26 15:52:13.650364
Tubarão,4218707,6,5.67719,2020-03-20,,,105686.0,False,city,SC,2020-03-26 15:52:13.650364
,41,6,0.05248,2020-03-16,,0.0,11433957.0,False,state,PR,2020-03-26 15:52:13.650364
Santo André,3547809,6,0.83476,2020-03-18,,,718773.0,False,city,SP,2020-03-26 15:52:13.650364
,42,6,0.08374,2020-03-15,,0.0,7164788.0,False,state,SC,2020-03-26 15:52:13.650364
,24,6,0.17109,2020-03-20,,0.0,3506853.0,False,state,RN,2020-03-26 15:52:13.650364
Recife,2611606,6,0.36458,2020-03-14,,,1645727.0,False,city,PE,2020-03-26 15:52:13.650364
Feira de Santana,2910800,5,0.81318,2020-03-15,,0.0,614872.0,False,city,BA,2020-03-26 15:52:13.650364
Feira de Santana,2910800,5,0.81318,2020-03-19,,0.0,614872.0,False,city,BA,2020-03-26 15:52:13.650364
Natal,2408102,5,0.56553,2020-03-20,,0.0,884122.0,False,city,RN,2020-03-26 15:52:13.650364
,42,5,0.06979,2020-03-14,,0.0,7164788.0,False,state,SC,2020-03-26 15:52:13.650364
Curitiba,4106902,5,0.25865,2020-03-13,,0.0,1933105.0,False,city,PR,2020-03-26 15:52:13.650364
Vitória,3205309,5,1.38085,2020-03-19,,,362097.0,False,city,ES,2020-03-26 15:52:13.650364
Goiânia,5208707,5,0.32979,2020-03-17,,0.0,1516113.0,False,city,GO,2020-03-26 15:52:13.650364
Florianópolis,4205407,5,0.99806,2020-03-18,,0.0,500973.0,False,city,SC,2020-03-26 15:52:13.650364
Salvador,2927408,5,0.17407,2020-03-17,,0.0,2872347.0,False,city,BA,2020-03-26 15:52:13.650364
Feira de Santana,2910800,5,0.81318,2020-03-16,,0.0,614872.0,False,city,BA,2020-03-26 15:52:13.650364
,28,5,0.21751,2020-03-16,,0.0,2298696.0,False,state,SE,2020-03-26 15:52:13.650364
Belo Horizonte,3106200,5,0.19904,2020-03-17,,0.0,2512070.0,False,city,MG,2020-03-26 15:52:13.650364
Feira de Santana,2910800,5,0.81318,2020-03-17,,0.0,614872.0,False,city,BA,2020-03-26 15:52:13.650364
Feira de Santana,2910800,5,0.81318,2020-03-18,,0.0,614872.0,False,city,BA,2020-03-26 15:52:13.650364
Aracaju,2800308,5,0.76102,2020-03-18,,,657013.0,False,city,SE,2020-03-26 15:52:13.650364
Goiânia,5208707,5,0.32979,2020-03-16,,0.0,1516113.0,False,city,GO,2020-03-26 15:52:13.650364
Goiânia,5208707,5,0.32979,2020-03-18,,0.0,1516113.0,False,city,GO,2020-03-26 15:52:13.650364
Aracaju,2800308,5,0.76102,2020-03-16,,,657013.0,False,city,SE,2020-03-26 15:52:13.650364
Aracaju,2800308,5,0.76102,2020-03-20,,,657013.0,False,city,SE,2020-03-26 15:52:13.650364
Curitiba,4106902,5,0.25865,2020-03-16,,0.0,1933105.0,False,city,PR,2020-03-26 15:52:13.650364
Curitiba,4106902,5,0.25865,2020-03-12,,0.0,1933105.0,False,city,PR,2020-03-26 15:52:13.650364
Braço do Norte,4202800,4,11.95815,2020-03-20,,,33450.0,False,city,SC,2020-03-26 15:52:13.650364
Porto Seguro,2925303,4,2.69023,2020-03-18,,0.0,148686.0,False,city,BA,2020-03-26 15:52:13.650364
,12,4,0.45355,2020-03-19,,0.0,881935.0,False,state,AC,2020-03-26 15:52:13.650364
Balneário Camboriú,4202008,4,2.81106,2020-03-20,,,142295.0,False,city,SC,2020-03-26 15:52:13.650364
,32,4,0.09954,2020-03-15,,,4018650.0,False,state,ES,2020-03-26 15:52:13.650364
,31,4,0.0189,2020-03-14,,0.0,21168791.0,False,state,MG,2020-03-26 15:52:13.650364
,52,4,0.05699,2020-03-15,,0.0,7018354.0,False,state,GO,2020-03-26 15:52:13.650364
Maceió,2704302,4,0.39256,2020-03-19,,0.0,1018948.0,False,city,AL,2020-03-26 15:52:13.650364
Rio Branco,1200401,4,0.98203,2020-03-19,,0.0,407319.0,False,city,AC,2020-03-26 15:52:13.650364
,27,4,0.11986,2020-03-19,,0.0,3337357.0,False,state,AL,2020-03-26 15:52:13.650364
Balneário Camboriú,4202008,4,2.81106,2020-03-19,,,142295.0,False,city,SC,2020-03-26 15:52:13.650364
,43,4,0.03516,2020-03-13,,0.0,11377239.0,False,state,RS,2020-03-26 15:52:13.650364
Salvador,2927408,4,0.13926,2020-03-15,,0.0,2872347.0,False,city,BA,2020-03-26 15:52:13.650364
,52,4,0.05699,2020-03-14,,0.0,7018354.0,False,state,GO,2020-03-26 15:52:13.650364
Importados/Indefinidos,,4,,2020-03-19,,,,False,city,SP,2020-03-26 15:52:13.650364
Porto Seguro,2925303,4,2.69023,2020-03-19,,0.0,148686.0,False,city,BA,2020-03-26 15:52:13.650364
,43,4,0.03516,2020-03-12,,0.0,11377239.0,False,state,RS,2020-03-26 15:52:13.650364
,50,4,0.14394,2020-03-16,,,2778986.0,False,state,MS,2020-03-26 15:52:13.650364
Salvador,2927408,4,0.13926,2020-03-16,,0.0,2872347.0,False,city,BA,2020-03-26 15:52:13.650364
São Caetano do Sul,3548807,4,2.48251,2020-03-20,,,161127.0,False,city,SP,2020-03-26 15:52:13.650364
Campo Grande,5002704,4,0.44644,2020-03-16,,,895982.0,False,city,MS,2020-03-26 15:52:13.650364
Feira de Santana,2910800,4,0.65054,2020-03-13,,0.0,614872.0,False,city,BA,2020-03-26 15:52:13.650364
São Bernardo do Campo,3548708,4,0.47679,2020-03-20,,,838936.0,False,city,SP,2020-03-26 15:52:13.650364
Braço do Norte,4202800,4,11.95815,2020-03-19,,,33450.0,False,city,SC,2020-03-26 15:52:13.650364
,32,4,0.09954,2020-03-14,,,4018650.0,False,state,ES,2020-03-26 15:52:13.650364
Criciúma,4204608,3,1.39414,2020-03-20,,,215186.0,False,city,SC,2020-03-26 15:52:13.650364
Londrina,4113700,3,0.52656,2020-03-20,,0.0,569733.0,False,city,PR,2020-03-26 15:52:13.650364
Feira de Santana,2910800,3,0.48791,2020-03-11,,0.0,614872.0,False,city,BA,2020-03-26 15:52:13.650364
Joinville,4209102,3,0.50807,2020-03-20,,,590466.0,False,city,SC,2020-03-26 15:52:13.650364
Importados/Indefinidos,,3,,2020-03-18,,,,False,city,PE,2020-03-26 15:52:13.650364
Goiânia,5208707,3,0.19787,2020-03-14,,0.0,1516113.0,False,city,GO,2020-03-26 15:52:13.650364
,13,3,0.07238,2020-03-19,,0.0,4144597.0,False,state,AM,2020-03-26 15:52:13.650364
Rio Verde,5218805,3,1.27309,2020-03-17,,0.0,235647.0,False,city,GO,2020-03-26 15:52:13.650364
São Bernardo do Campo,3548708,3,0.3576,2020-03-18,,,838936.0,False,city,SP,2020-03-26 15:52:13.650364
,29,3,0.02017,2020-03-11,,0.0,14873064.0,False,state,BA,2020-03-26 15:52:13.650364
Florianópolis,4205407,3,0.59883,2020-03-16,,,500973.0,False,city,SC,2020-03-26 15:52:13.650364
Manaus,1302603,3,0.13744,2020-03-19,,,2182763.0,False,city,AM,2020-03-26 15:52:13.650364
Importados/Indefinidos,,3,,2020-03-19,,,,False,city,AM,2020-03-26 15:52:13.650364
Salvador,2927408,3,0.10444,2020-03-13,,0.0,2872347.0,False,city,BA,2020-03-26 15:52:13.650364
Erechim,4307005,3,2.83388,2020-03-20,,0.0,105862.0,False,city,RS,2020-03-26 15:52:13.650364
,52,3,0.04275,2020-03-13,,0.0,7018354.0,False,state,GO,2020-03-26 15:52:13.650364
,42,3,0.04187,2020-03-13,,0.0,7164788.0,False,state,SC,2020-03-26 15:52:13.650364
,52,3,0.04275,2020-03-12,,0.0,7018354.0,False,state,GO,2020-03-26 15:52:13.650364
Feira de Santana,2910800,3,0.48791,2020-03-12,,0.0,614872.0,False,city,BA,2020-03-26 15:52:13.650364
,29,3,0.02017,2020-03-12,,0.0,14873064.0,False,state,BA,2020-03-26 15:52:13.650364
Porto Seguro,2925303,3,2.01767,2020-03-17,,0.0,148686.0,False,city,BA,2020-03-26 15:52:13.650364
,12,3,0.34016,2020-03-17,,0.0,881935.0,False,state,AC,2020-03-26 15:52:13.650364
Goiânia,5208707,3,0.19787,2020-03-15,,0.0,1516113.0,False,city,GO,2020-03-26 15:52:13.650364
Rio Branco,1200401,3,0.73652,2020-03-17,,0.0,407319.0,False,city,AC,2020-03-26 15:52:13.650364
Florianópolis,4205407,3,0.59883,2020-03-17,,,500973.0,False,city,SC,2020-03-26 15:52:13.650364
,33,3,0.01738,2020-03-08,,0.0,17264943.0,False,state,RJ,2020-03-26 15:52:13.650364
Rio Verde,5218805,3,1.27309,2020-03-19,,0.0,235647.0,False,city,GO,2020-03-26 15:52:13.650364
São Bernardo do Campo,3548708,3,0.3576,2020-03-19,,,838936.0,False,city,SP,2020-03-26 15:52:13.650364
,35,3,0.00653,2020-03-04,,,45919049.0,False,state,SP,2020-03-26 15:52:13.650364
São Paulo,3550308,3,0.02449,2020-03-04,,,12252023.0,False,city,SP,2020-03-26 15:52:13.650364
,22,3,0.09165,2020-03-19,,,3273227.0,False,state,PI,2020-03-26 15:52:13.650364
Teresina,2211001,3,0.34688,2020-03-19,,,864845.0,False,city,PI,2020-03-26 15:52:13.650364
Santo André,3547809,3,0.41738,2020-03-20,,,718773.0,False,city,SP,2020-03-26 15:52:13.650364
Rio Branco,1200401,3,0.73652,2020-03-18,,0.0,407319.0,False,city,AC,2020-03-26 15:52:13.650364
,12,3,0.34016,2020-03-18,,0.0,881935.0,False,state,AC,2020-03-26 15:52:13.650364
Rio Verde,5218805,3,1.27309,2020-03-18,,0.0,235647.0,False,city,GO,2020-03-26 15:52:13.650364
Juiz de Fora,3136702,2,0.35157,2020-03-17,,0.0,568873.0,False,city,MG,2020-03-26 15:52:13.650364
,31,2,0.00945,2020-03-13,,0.0,21168791.0,False,state,MG,2020-03-26 15:52:13.650364
Rancho Queimado,4214300,2,69.4927,2020-03-19,,,2878.0,False,city,SC,2020-03-26 15:52:13.650364
Feira de Santana,2910800,2,0.32527,2020-03-09,,0.0,614872.0,False,city,BA,2020-03-26 15:52:13.650364
Tubarão,4218707,2,1.8924,2020-03-19,,,105686.0,False,city,SC,2020-03-26 15:52:13.650364
Brasília,5300108,2,0.06633,2020-03-13,,0.0,3015268.0,False,city,DF,2020-03-26 15:52:13.650364
,53,2,0.06633,2020-03-13,,0.0,3015268.0,False,state,DF,2020-03-26 15:52:13.650364
Carapicuíba,3510609,2,0.49884,2020-03-19,,,400927.0,False,city,SP,2020-03-26 15:52:13.650364
São Paulo,3550308,2,0.01632,2020-02-29,,,12252023.0,False,city,SP,2020-03-26 15:52:13.650364
,32,2,0.04977,2020-03-13,,,4018650.0,False,state,ES,2020-03-26 15:52:13.650364
Goiânia,5208707,2,0.13192,2020-03-13,,0.0,1516113.0,False,city,GO,2020-03-26 15:52:13.650364
Cotia,3513009,2,0.80254,2020-03-19,,,249210.0,False,city,SP,2020-03-26 15:52:13.650364
Florianópolis,4205407,2,0.39922,2020-03-13,,,500973.0,False,city,SC,2020-03-26 15:52:13.650364
Importados/Indefinidos,,2,,2020-03-17,,,,False,city,PE,2020-03-26 15:52:13.650364
Porto Alegre,4314902,2,0.13479,2020-03-13,,0.0,1483771.0,False,city,RS,2020-03-26 15:52:13.650364
Recife,2611606,2,0.12153,2020-03-13,,,1645727.0,False,city,PE,2020-03-26 15:52:13.650364
Rancho Queimado,4214300,2,69.4927,2020-03-17,,,2878.0,False,city,SC,2020-03-26 15:52:13.650364
,26,2,0.02093,2020-03-13,,0.0,9557071.0,False,state,PE,2020-03-26 15:52:13.650364
Caxias do Sul,4305108,2,0.39146,2020-03-20,,0.0,510906.0,False,city,RS,2020-03-26 15:52:13.650364
,53,2,0.06633,2020-03-11,,0.0,3015268.0,False,state,DF,2020-03-26 15:52:13.650364
Santo André,3547809,2,0.27825,2020-03-19,,,718773.0,False,city,SP,2020-03-26 15:52:13.650364
Cianorte,4105508,2,2.42072,2020-03-17,,0.0,82620.0,False,city,PR,2020-03-26 15:52:13.650364
Ivoti,4310801,2,8.23282,2020-03-20,,0.0,24293.0,False,city,RS,2020-03-26 15:52:13.650364
Jaboatão dos Guararapes,2607901,2,0.28478,2020-03-17,,,702298.0,False,city,PE,2020-03-26 15:52:13.650364
Sant'Ana do Livramento,4317103,2,2.59649,2020-03-20,,0.0,77027.0,False,city,RS,2020-03-26 15:52:13.650364
Brasília,5300108,2,0.06633,2020-03-11,,0.0,3015268.0,False,city,DF,2020-03-26 15:52:13.650364
Anápolis,5201108,2,0.5169,2020-03-19,,0.0,386923.0,False,city,GO,2020-03-26 15:52:13.650364
Campo Bom,4303905,2,2.99796,2020-03-20,,0.0,66712.0,False,city,RS,2020-03-26 15:52:13.650364
Uberlândia,3170206,2,0.28931,2020-03-19,,0.0,691305.0,False,city,MG,2020-03-26 15:52:13.650364
Rancho Queimado,4214300,2,69.4927,2020-03-15,,,2878.0,False,city,SC,2020-03-26 15:52:13.650364
Nova Lima,3144805,2,2.10773,2020-03-19,,0.0,94889.0,False,city,MG,2020-03-26 15:52:13.650364
Florianópolis,4205407,2,0.39922,2020-03-15,,,500973.0,False,city,SC,2020-03-26 15:52:13.650364
Juiz de Fora,3136702,2,0.35157,2020-03-19,,0.0,568873.0,False,city,MG,2020-03-26 15:52:13.650364
,50,2,0.07197,2020-03-15,,,2778986.0,False,state,MS,2020-03-26 15:52:13.650364
Campo Grande,5002704,2,0.22322,2020-03-15,,,895982.0,False,city,MS,2020-03-26 15:52:13.650364
Cianorte,4105508,2,2.42072,2020-03-19,,0.0,82620.0,False,city,PR,2020-03-26 15:52:13.650364
Campo Grande,5002704,2,0.22322,2020-03-14,,,895982.0,False,city,MS,2020-03-26 15:52:13.650364
,50,2,0.07197,2020-03-14,,,2778986.0,False,state,MS,2020-03-26 15:52:13.650364
